model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
platform_specific_pricing_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_KVV_regiomove_clean,-0.09083338333317413,0.01448394290204243,3.5800912317967576e-10,-0.11922138977531185,-0.062445376891036415,14514,97,30,0.7995722070633934,0.7965725883705873,all,platform_specific_pricing,True,Price/min:platform_KVV_regiomove_clean,-0.091***,negative
platform_specific_pricing_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_LeipzigMOVE_clean,-0.0645253728755203,0.015874748820925183,4.8103618455013225e-05,-0.09563930882815336,-0.033411436922887255,14514,97,30,0.7995722070633934,0.7965725883705873,all,platform_specific_pricing,True,Price/min:platform_LeipzigMOVE_clean,-0.065***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_Jelbi_clean,-0.0651801948066183,0.001832961991157492,5.813480924020809e-277,-0.06877273429431781,-0.061587655318918785,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_Jelbi_clean,-0.065***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_hvv_switch_clean,-0.06794822172322969,0.008337787306543122,3.656408142987928e-16,-0.08428998455480943,-0.05160645889164994,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_hvv_switch_clean,-0.068***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_myVRN_clean,-0.1299755874104745,0.0065773044103475545,6.422796284612949e-87,-0.14286686717011216,-0.11708430765083683,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_myVRN_clean,-0.130***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_redy_clean,-0.07572503338442092,0.00475096364923552,3.404070812919228e-57,-0.08503675102878153,-0.06641331574006032,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_redy_clean,-0.076***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_BONNmobil_clean,-0.05644230251936011,0.0033958535170520504,4.914979358574894e-62,-0.0630980531095558,-0.04978655192916442,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_BONNmobil_clean,-0.056***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_KVV_regiomove_clean,-0.03338785384509651,0.00275860848148743,1.0163422070684216e-33,-0.0387946271162586,-0.02798108057393442,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_KVV_regiomove_clean,-0.033***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_LeipzigMOVE_clean,-0.059882100851298935,0.006246447246672902,9.104828736882758e-22,-0.07212491248610721,-0.04763928921649066,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Unlock fee:platform_LeipzigMOVE_clean,-0.060***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_Jelbi_clean,-0.06683509916468157,0.003602239534659254,7.603741123525246e-77,-0.07389535891630003,-0.05977483941306311,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_Jelbi_clean,-0.067***,negative
