model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,significant_05,label
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:large_only:competition_z,-0.02683124320706908,0.056919877848379506,0.6373649904701201,-0.13839215379431213,0.08472966738017398,14514,97,30,0.8007322787980945,False,Unlock fee:FreeNow only:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:large_only,0.04962705430412665,0.07271096384040311,0.4949070079564495,-0.09288381610425764,0.19213792471251093,14514,97,30,0.8007322787980945,False,Price/min:FreeNow only
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:competition_z,-0.03719564065000651,0.024120142228868192,0.12304960402905454,-0.08447025072057184,0.010078969420558817,14514,97,30,0.8007322787980945,False,Price/min:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:large_only:competition_z,0.002281062363444901,0.13411966089624758,0.9864305002705975,-0.2605886426119254,0.26515076733881515,14514,97,30,0.8007322787980945,False,Price/min:FreeNow only:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:local_only,-0.1917339935524245,0.09654568808561739,0.04703992931448178,-0.3809600650628724,-0.0025079220419766124,14514,97,30,0.8007322787980945,True,Unlock fee:Local MaaS only
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,local_only:competition_z,-0.10704626274874762,0.035444160195787645,0.0025265935648698164,-0.17651554019475957,-0.03757698530273569,14514,97,30,0.8007322787980945,True,Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:local_only:competition_z,-0.004039729234465949,0.04136285864024061,0.9221978162598232,-0.08510944246695895,0.07702998399802705,14514,97,30,0.8007322787980945,False,Unlock fee:Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:local_only,0.07854944466330142,0.09033607308766363,0.3845602173032787,-0.09850600509329734,0.2556048944199002,14514,97,30,0.8007322787980945,False,Price/min:Local MaaS only
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:local_only:competition_z,0.01011733604160728,0.03920173354478081,0.796342161416793,-0.06671664983769882,0.08695132192091337,14514,97,30,0.8007322787980945,False,Price/min:Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:multi_platform,-0.1921026655961122,0.049782095252437535,0.00011391221165458046,-0.28967377936583216,-0.09453155182639221,14514,97,30,0.8007322787980945,True,Unlock fee:Multi-platform
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,multi_platform:competition_z,-0.11254119369894379,0.03088117460437109,0.0002680891757118751,-0.17306718372380409,-0.0520152036740835,14514,97,30,0.8007322787980945,True,Multi-platform:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:multi_platform:competition_z,0.02279645167637974,0.02753399903529235,0.40770545710043893,-0.03116919478315386,0.07676209813591334,14514,97,30,0.8007322787980945,False,Unlock fee:Multi-platform:Competition
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:multi_platform,0.1199603471874121,0.08765036931352976,0.1711170230014465,-0.051831219898740996,0.29175191427356517,14514,97,30,0.8007322787980945,False,Price/min:Multi-platform
type_market_fe_all,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:multi_platform:competition_z,-0.02440053508839258,0.0705331353870485,0.7293845864373026,-0.16264294016369524,0.1138418699869101,14514,97,30,0.8007322787980945,False,Price/min:Multi-platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_any,0.008834610411974754,0.02872918958117995,0.7584526345273251,-0.04747356647216131,0.06514278729611082,14514,97,30,0.9003815216830005,False,Unlock fee:Any platform
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:competition_z,-0.062437548272392174,0.031182334043662847,0.045248474810790175,-0.12355379995186858,-0.0013212965929157647,14514,97,30,0.9003815216830005,True,Unlock fee:Competition
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,platform_any:competition_z,-0.0006618520118888275,0.03335911490017716,0.9841708372569982,-0.06604451577236954,0.06472081174859189,14514,97,30,0.9003815216830005,False,Any platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_any:competition_z,0.06684578008271785,0.07630198929961986,0.38099271924804656,-0.08270337089329766,0.21639493105873336,14514,97,30,0.9003815216830005,False,Unlock fee:Any platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_any,0.012021677815810955,0.030513535614427094,0.6935968927282115,-0.047783753029446416,0.07182710866106833,14514,97,30,0.9003815216830005,False,Price/min:Any platform
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:competition_z,-0.005261747465942782,0.03590613553270792,0.8834937442486918,-0.07563647993406421,0.06511298500217864,14514,97,30,0.9003815216830005,False,Price/min:Competition
any_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_any:competition_z,-0.05985380573168471,0.07179186763477435,0.40444279045329,-0.2005632806787092,0.08085566921533978,14514,97,30,0.9003815216830005,False,Price/min:Any platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:large_only,0.010088439202276252,0.039733845412682496,0.7995725065679148,-0.06778846677386348,0.08796534517841599,14514,97,30,0.9007900144086369,False,Unlock fee:FreeNow only
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:competition_z,0.30877522193678963,0.12288972711768156,0.011983824189228486,0.06791578271617854,0.5496346611574008,14514,97,30,0.9007900144086369,True,Unlock fee:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,large_only:competition_z,0.0014500103450264244,0.0479744818186949,0.975887915866154,-0.09257824619658722,0.09547826688664007,14514,97,30,0.9007900144086369,False,FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:large_only:competition_z,0.0687927258311894,0.08922096575681486,0.4406846018265882,-0.10607715371804918,0.24366260538042797,14514,97,30,0.9007900144086369,False,Unlock fee:FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:large_only,0.0076192347571279965,0.09413911270760503,0.9354929215517568,-0.1768900356863348,0.1921285052005908,14514,97,30,0.9007900144086369,False,Price/min:FreeNow only
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:competition_z,-0.4629050836818951,0.13044904232917112,0.00038735693106970245,-0.7185805084648115,-0.2072296588989787,14514,97,30,0.9007900144086369,True,Price/min:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:large_only:competition_z,-0.0670061344653417,0.15323704054528625,0.6619147271478372,-0.3673452150316068,0.23333294610092337,14514,97,30,0.9007900144086369,False,Price/min:FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:local_only,-2.3754312929050916,0.7876101175930635,0.002561341412839752,-3.919118757246853,-0.8317438285633303,14514,97,30,0.9007900144086369,True,Unlock fee:Local MaaS only
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,local_only:competition_z,0.995381665795176,0.31390917736592494,0.0015195569066182358,0.3801309837413671,1.6106323478489848,14514,97,30,0.9007900144086369,True,Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:local_only:competition_z,-0.8428683455546991,0.3089912061936103,0.006375691768215824,-1.448479981233765,-0.2372567098756333,14514,97,30,0.9007900144086369,True,Unlock fee:Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:local_only,2.1921056834851504,0.7472051703201741,0.0033490464012186894,0.7276104605954923,3.6566009063748086,14514,97,30,0.9007900144086369,True,Price/min:Local MaaS only
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:local_only:competition_z,0.9883743725012311,0.309006801836729,0.001381195462065071,0.3827321699233368,1.5940165750791253,14514,97,30,0.9007900144086369,True,Price/min:Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:multi_platform,-1.7107128261869795,0.5286323191572156,0.0012117028504499301,-2.7468131327990055,-0.6746125195749535,14514,97,30,0.9007900144086369,True,Unlock fee:Multi-platform
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,multi_platform:competition_z,-0.25322162040259893,0.08438474266431711,0.002692725699751427,-0.418612676869341,-0.08783056393585686,14514,97,30,0.9007900144086369,True,Multi-platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:multi_platform:competition_z,1.1265875514301456,0.35441335526138573,0.001479172212567885,0.43195013947783023,1.8212249633824609,14514,97,30,0.9007900144086369,True,Unlock fee:Multi-platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:multi_platform,1.914821853137628,0.6048767152609452,0.0015474223943766764,0.7292852761392861,3.10035843013597,14514,97,30,0.9007900144086369,True,Price/min:Multi-platform
type_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:multi_platform:competition_z,-0.4420458240013474,0.20223726211451298,0.02883182729145947,-0.8384235740777796,-0.04566807392491523,14514,97,30,0.9007900144086369,True,Price/min:Multi-platform:Competition
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:platform_any,-0.36439145719974864,0.12725240594795148,0.004189452401191701,-0.6138015898038041,-0.11498132459569319,14514,97,30,0.9200611203624892,True,Unlock fee:Any platform
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:competition_z,0.25381378766797436,0.10895364397858227,0.01982954615752601,0.04026856948555377,0.4673590058503949,14514,97,30,0.9200611203624892,True,Unlock fee:Competition
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,platform_any:competition_z,-0.3064469580733449,0.11613554499487073,0.00832243913178958,-0.5340684435882225,-0.07882547255846731,14514,97,30,0.9200611203624892,True,Any platform:Competition
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:platform_any:competition_z,-0.25295315474099905,0.11842493480313955,0.03268113868002439,-0.48506176182665656,-0.02084454765534155,14514,97,30,0.9200611203624892,True,Unlock fee:Any platform:Competition
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:platform_any,-0.18174603566447464,0.11793881680123519,0.12331200059758073,-0.41290186897416303,0.04940979764521375,14514,97,30,0.9200611203624892,False,Price/min:Any platform
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:competition_z,0.012948170552725562,0.13087889731767868,0.9211919003440072,-0.24356975452624052,0.26946609563169166,14514,97,30,0.9200611203624892,False,Price/min:Competition
any_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:platform_any:competition_z,0.06778681534461727,0.13226316004449898,0.6082908267003357,-0.19144421482405782,0.3270178455132924,14514,97,30,0.9200611203624892,False,Price/min:Any platform:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:large_only,-0.22627112696175733,0.16529663802848452,0.17103704360556815,-0.5502465842631409,0.09770433033962622,14514,97,30,0.928560247001276,False,Unlock fee:FreeNow only
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:competition_z,0.28301071243429105,0.11661031255061699,0.015225161333160084,0.054458699609122696,0.5115627252594594,14514,97,30,0.928560247001276,True,Unlock fee:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,large_only:competition_z,-0.09542742334444457,0.19069274055300578,0.61677582178181,-0.4691783269415766,0.2783234802526874,14514,97,30,0.928560247001276,False,FreeNow only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:large_only:competition_z,-0.13256970335532253,0.25354726045048553,0.6010717295076536,-0.6295132022170711,0.36437379550642596,14514,97,30,0.928560247001276,False,Unlock fee:FreeNow only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:large_only,0.017064569352640606,0.3195451699013901,0.9574110676893841,-0.6092324550878165,0.6433615937930977,14514,97,30,0.928560247001276,False,Price/min:FreeNow only
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:competition_z,0.01020515451283226,0.1206886582748943,0.9326130346629912,-0.22634026904842253,0.24675057807408707,14514,97,30,0.928560247001276,False,Price/min:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:large_only:competition_z,-0.491782732202264,0.5070854606580998,0.3321351298823003,-1.4856519721760422,0.5020865077715141,14514,97,30,0.928560247001276,False,Price/min:FreeNow only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:local_only,-1.018750320000914,0.2652296169868619,0.0001225277880776269,-1.5385908169285163,-0.4989098230733118,14514,97,30,0.928560247001276,True,Unlock fee:Local MaaS only
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,local_only:competition_z,-0.5924706335847939,0.15007996824062012,7.890571891292411e-05,-0.8866219661373245,-0.29831930103226334,14514,97,30,0.928560247001276,True,Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:local_only:competition_z,0.05101343675784982,0.15660470605067114,0.7446161503916593,-0.2559261469109475,0.3579530204266471,14514,97,30,0.928560247001276,False,Unlock fee:Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:local_only,0.35338742425921643,0.23787384868383038,0.13738269126925595,-0.11283675202502164,0.8196116005434545,14514,97,30,0.928560247001276,False,Price/min:Local MaaS only
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:local_only:competition_z,-0.16639572221691698,0.14086942025367089,0.23752113007636733,-0.4424947124371491,0.10970326800331517,14514,97,30,0.928560247001276,False,Price/min:Local MaaS only:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:multi_platform,-0.9764056793867955,0.24415694371642005,6.358640238439554e-05,-1.4549444956463518,-0.4978668631272391,14514,97,30,0.928560247001276,True,Unlock fee:Multi-platform
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,multi_platform:competition_z,-0.1622942751730785,0.16225686024891336,0.3171989283279856,-0.4803118775054974,0.15572332715934042,14514,97,30,0.928560247001276,False,Multi-platform:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_z:multi_platform:competition_z,0.099612878236224,0.1453519280171053,0.49314073379293977,-0.18527166576076082,0.3844974222332088,14514,97,30,0.928560247001276,False,Unlock fee:Multi-platform:Competition
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:multi_platform,0.6429166074826539,0.4239864883752558,0.12942807586252664,-0.1880816396644578,1.4739148546297656,14514,97,30,0.928560247001276,False,Price/min:Multi-platform
type_market_fe_all,ols_cluster,market_fe,log_trip_count_day,price_per_minute_z:multi_platform:competition_z,-0.8992280993710207,0.3375360147953649,0.007719569742543324,-1.5607865318551146,-0.2376696668869267,14514,97,30,0.928560247001276,True,Price/min:Multi-platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:platform_any,0.3134020508536417,0.12570211895349326,0.01265931808664859,0.06703042492442521,0.5597736767828582,14514,97,30,0.9756506010635617,True,Unlock fee:Any platform
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:competition_z,-0.3808805748161267,0.08648223864303942,1.0620044521941342e-05,-0.550382647858882,-0.21137850177337134,14514,97,30,0.9756506010635617,True,Unlock fee:Competition
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,platform_any:competition_z,-0.23372055890044127,0.0664738988841781,0.00043814243039735017,-0.36400700662538765,-0.10343411117549492,14514,97,30,0.9756506010635617,True,Any platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:platform_any:competition_z,0.7230589063404997,0.19685866826151266,0.00023973370059291905,0.3372230065034167,1.1088948061775827,14514,97,30,0.9756506010635617,True,Unlock fee:Any platform:Competition
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:platform_any,-0.24022261612679394,0.12073704748096037,0.04663119362138771,-0.4768628807891787,-0.0035823514644091614,14514,97,30,0.9756506010635617,True,Price/min:Any platform
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:competition_z,0.28980530110715613,0.10022640569344872,0.0038339969112843025,0.09336515564809642,0.4862454465662158,14514,97,30,0.9756506010635617,True,Price/min:Competition
any_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:platform_any:competition_z,-0.6783041687599053,0.19249230417552907,0.0004254069924195191,-1.0555821522450715,-0.30102618527473923,14514,97,30,0.9756506010635617,True,Price/min:Any platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:large_only,0.3113446461008774,0.19849264321192414,0.11675399304510119,-0.07769378579065273,0.7003830779924076,14514,97,30,0.9756936192196152,False,Unlock fee:FreeNow only
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:competition_z,-0.736036628216635,0.2380643299863604,0.0019897687112538694,-1.2026341409935601,-0.2694391154397098,14514,97,30,0.9756936192196152,True,Unlock fee:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,large_only:competition_z,-0.23641503949058454,0.13785678598057205,0.08635766057869636,-0.506609375036952,0.03377929605578292,14514,97,30,0.9756936192196152,False,FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:large_only:competition_z,0.7195120672329266,0.2863574562625176,0.011983289017079509,0.15826176625388844,1.2807623682119647,14514,97,30,0.9756936192196152,True,Unlock fee:FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:large_only,-0.23280934334547795,0.4480744017169189,0.6033581366832272,-1.1110190331049712,0.6454003464140152,14514,97,30,0.9756936192196152,False,Price/min:FreeNow only
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:competition_z,0.33623523403058797,0.26888246586254694,0.21112006390351723,-0.19076471513432458,0.8632351831955005,14514,97,30,0.9756936192196152,False,Price/min:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:large_only:competition_z,-0.6668554854637911,0.5880707270039118,0.2568064737363608,-1.8194529307537446,0.4857419598261623,14514,97,30,0.9756936192196152,False,Price/min:FreeNow only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:local_only,3.1960131287084383,1.5481427998417845,0.03897814618020141,0.1617089980935389,6.230317259323337,14514,97,30,0.9756936192196152,True,Unlock fee:Local MaaS only
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,local_only:competition_z,-1.4888024521294516,0.6338190789160432,0.01882698301590413,-2.7310650195192467,-0.2465398847396567,14514,97,30,0.9756936192196152,True,Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:local_only:competition_z,1.5897563947607143,0.587606462994058,0.0068206153213812935,0.43806889020939255,2.741443899312036,14514,97,30,0.9756936192196152,True,Unlock fee:Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:local_only,-3.4761481924149975,1.470858840347525,0.018110757473349073,-6.358978545838496,-0.5933178389914993,14514,97,30,0.9756936192196152,True,Price/min:Local MaaS only
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:local_only:competition_z,-0.9927198939811425,0.603379765714544,0.0999150773240496,-2.175322503781864,0.18988271581957938,14514,97,30,0.9756936192196152,False,Price/min:Local MaaS only:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:multi_platform,2.5543749979656267,1.0629249767537752,0.016254232452438004,0.4710803252601532,4.6376696706711,14514,97,30,0.9756936192196152,True,Unlock fee:Multi-platform
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,multi_platform:competition_z,0.009369168800433007,0.1438647653432139,0.9480746086189829,-0.27260058991657243,0.2913389275174384,14514,97,30,0.9756936192196152,False,Multi-platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_z:multi_platform:competition_z,-0.9784771324673858,0.6684920323987892,0.14327375006619417,-2.2886974399209956,0.3317431749862241,14514,97,30,0.9756936192196152,False,Unlock fee:Multi-platform:Competition
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:multi_platform,-3.247772295796785,1.2069527190776879,0.007126252028784041,-5.613356156231743,-0.8821884353618277,14514,97,30,0.9756936192196152,True,Price/min:Multi-platform
type_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,price_per_minute_z:multi_platform:competition_z,1.0028985543919766,0.36201690091496946,0.005600319434185906,0.29335846680383115,1.712438641980122,14514,97,30,0.9756936192196152,True,Price/min:Multi-platform:Competition
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_any,-0.06638542129545844,0.029119885226442495,0.022623818262139196,-0.12345934757322571,-0.00931149501769115,13768,92,30,0.8167194888533497,True,Unlock fee:Any platform
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:competition_z,0.04205944177845137,0.017091809808535325,0.01386295142165568,0.008560110123113696,0.07555877343378904,13768,92,30,0.8167194888533497,True,Unlock fee:Competition
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,platform_any:competition_z,-0.0633454469733866,0.020476416958677104,0.0019775680469364125,-0.10347848674481891,-0.023212407201954284,13768,92,30,0.8167194888533497,True,Any platform:Competition
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_any:competition_z,-0.039433052406216654,0.02093913080106833,0.05967015539916637,-0.08047299464388391,0.001606889831450603,13768,92,30,0.8167194888533497,False,Unlock fee:Any platform:Competition
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any,-0.0035133427380838883,0.030323634957007344,0.9077622850006805,-0.06294657513415808,0.055919889657990295,13768,92,30,0.8167194888533497,False,Price/min:Any platform
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:competition_z,-0.022814365435207963,0.024390151482133388,0.3495860465827171,-0.07061818391766563,0.0249894530472497,13768,92,30,0.8167194888533497,False,Price/min:Competition
any_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_any:competition_z,0.02738798557943643,0.025872202127314153,0.2897877559213732,-0.02332059879083988,0.07809656994971274,13768,92,30,0.8167194888533497,False,Price/min:Any platform:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:large_only,-0.027645748104800943,0.033832820077335436,0.4138552240439237,-0.09395685695180205,0.03866536074220016,13768,92,30,0.8361531954521452,False,Unlock fee:FreeNow only
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:competition_z,0.048015427057546495,0.018804035161219902,0.010665730021196789,0.011160195377530657,0.08487065873756233,13768,92,30,0.8361531954521452,True,Unlock fee:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,large_only:competition_z,0.03784094909058011,0.051815511934236315,0.46520587615288567,-0.06371558814102841,0.13939748632218862,13768,92,30,0.8361531954521452,False,FreeNow only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:large_only:competition_z,-0.01730959711644906,0.047170954642589094,0.7136529095945836,-0.10976296933229615,0.07514377509939801,13768,92,30,0.8361531954521452,False,Unlock fee:FreeNow only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:large_only,-0.04168595598825986,0.08691088965731367,0.6314832604944767,-0.21202816958092932,0.1286562576044096,13768,92,30,0.8361531954521452,False,Price/min:FreeNow only
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:competition_z,-0.026662071306899855,0.020795737578064095,0.19980999508989516,-0.06742096799185168,0.014096825378051979,13768,92,30,0.8361531954521452,False,Price/min:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:large_only:competition_z,-0.12090310888725836,0.1401882818731393,0.388448862266208,-0.3956670924131607,0.153860874638644,13768,92,30,0.8361531954521452,False,Price/min:FreeNow only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:local_only,-0.17222956779631368,0.08344201647922778,0.03901175607199834,-0.33577291489299776,-0.008686220699629571,13768,92,30,0.8361531954521452,True,Unlock fee:Local MaaS only
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,local_only:competition_z,-0.12463510182885582,0.032653477628860006,0.00013513818726174597,-0.18863474195140578,-0.06063546170630585,13768,92,30,0.8361531954521452,True,Local MaaS only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:local_only:competition_z,-0.02474454282529169,0.03976191111402993,0.5337329557973827,-0.10267645656527324,0.05318737091468986,13768,92,30,0.8361531954521452,False,Unlock fee:Local MaaS only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:local_only,0.0821115051050571,0.07766469312702483,0.29039451981542597,-0.07010849629426702,0.23433150650438123,13768,92,30,0.8361531954521452,False,Price/min:Local MaaS only
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:local_only:competition_z,0.00507603512676838,0.03412657618701274,0.881757682684917,-0.061810825115438825,0.07196289536897559,13768,92,30,0.8361531954521452,False,Price/min:Local MaaS only:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:multi_platform,-0.20408355471477474,0.04456744731388308,4.667427096427483e-06,-0.29143414633287196,-0.11673296309667752,13768,92,30,0.8361531954521452,True,Unlock fee:Multi-platform
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,multi_platform:competition_z,-0.09955640129369916,0.028788493783863237,0.000543795280215628,-0.15598081227922633,-0.043131990308172,13768,92,30,0.8361531954521452,True,Multi-platform:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:multi_platform:competition_z,0.026089872662185577,0.02642472729379816,0.3234818774592132,-0.025701641134951388,0.07788138645932255,13768,92,30,0.8361531954521452,False,Unlock fee:Multi-platform:Competition
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:multi_platform,0.15750055597496054,0.07447650829820947,0.03444970318910267,0.01152928201617151,0.30347182993374955,13768,92,30,0.8361531954521452,True,Price/min:Multi-platform
type_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:multi_platform:competition_z,-0.08535880314840551,0.06269294071360364,0.17334382377594404,-0.20823470903197347,0.037517102735162455,13768,92,30,0.8361531954521452,False,Price/min:Multi-platform:Competition
any_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_any,0.008756029443376112,0.028833334760949746,0.7613737486365144,-0.0477562682422722,0.06526832712902442,13768,92,30,0.9026774940073379,False,Unlock fee:Any platform
