model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
outcome_robustness_ur_boxcox_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.07613474326022855,0.006011511542339286,9.26263828101718e-37,-0.08791708937586039,-0.06435239714459672,11149,75,30,0.8835194994229163,0.8810221165078497,scooter_only,outcome_robustness,True,unlock_fee_ge_1_20:Multi-platform,-0.076***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-1.0136744881483262,0.19943681385244338,3.7213670351789516e-07,-1.4045634604905342,-0.6227855158061182,14514,97,30,0.9176138791032139,0.9164685082733648,all,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-1.014***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:multi_platform,-0.5377193560580399,0.1365059334879944,8.176578330205865e-05,-0.8052660693705289,-0.2701726427455508,14514,97,30,0.9176138791032139,0.9164685082733648,all,outcome_robustness,True,unlock_fee_ge_1_00:Multi-platform,-0.538***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-0.12954564412830313,0.030763331576588383,2.541968375846381e-05,-0.18984066606288016,-0.0692506221937261,14514,97,30,0.9755566333386055,0.9751177260042914,all,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-0.130***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-1.0537287638000161,0.20808276599644387,4.105741184506064e-07,-1.461563490956522,-0.6458940366435103,14514,97,30,0.9177034471554394,0.9165593215430272,all,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-1.054***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_all,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:multi_platform,-0.6502573961985653,0.13454410887818172,1.3446206796376068e-06,-0.9139590039318372,-0.38655578846529337,14514,97,30,0.9177034471554394,0.9165593215430272,all,outcome_robustness,True,unlock_fee_ge_1_20:Multi-platform,-0.650***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_unit_fe_all,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-0.12573552166243251,0.031227743354235744,5.6636262776028514e-05,-0.1869407739551946,-0.06453026936967043,14514,97,30,0.9755514075453706,0.9751124063762338,all,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-0.126***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_no_weak_exposure,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-0.789032560163303,0.17171117342068726,4.325110125303625e-06,-1.1255802758109614,-0.45248484451564464,13768,92,30,0.9244165550865905,0.9233079830392903,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-0.789***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_no_weak_exposure,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:multi_platform,-0.5688900776196917,0.13522478495122645,2.587881584925876e-05,-0.8339257859412694,-0.30385436929811394,13768,92,30,0.9244165550865905,0.9233079830392903,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_00:Multi-platform,-0.569***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_unit_fe_no_weak_exposure,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-0.12689575076252047,0.03129974095457404,5.030381960036508e-05,-0.18824211575891892,-0.06554938576612201,13768,92,30,0.9732450848988367,0.972748230526952,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-0.127***,negative
