model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
threshold_type_unlock_fee_positive_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_positive:local_maas_only,-0.04754809356313876,0.02114482122224143,0.0245323898603656,-0.08899118161827016,-0.006105005508007348,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,threshold_type,True,unlock_fee_positive:Local MaaS only,-0.048*,negative
threshold_type_unlock_fee_positive_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_positive:multi_platform,-0.030620742740369196,0.009978083971766718,0.0021492051742035383,-0.05017742795974834,-0.011064057520990052,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,threshold_type,True,unlock_fee_positive:Multi-platform,-0.031**,negative
threshold_any_unlock_fee_ge_0_49_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_49:platform_any,-0.12511256365008444,0.03719934389142307,0.0007701654157468815,-0.1980219379257937,-0.05220318937437517,13768,92,30,0.8080580568329296,0.8052715746808359,no_weak_exposure,threshold_any,True,unlock_fee_ge_0_49:Any platform,-0.125***,negative
threshold_type_unlock_fee_ge_0_49_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_49:local_maas_only,-0.13832944078699594,0.03674852974653111,0.00016707174935794665,-0.21035523557499575,-0.06630364599899612,13768,92,30,0.8112570366277019,0.8084887694025333,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_49:Local MaaS only,-0.138***,negative
threshold_type_unlock_fee_ge_0_49_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_49:multi_platform,-0.027181083644106152,0.012522337443395589,0.029960830071521838,-0.051724414035418886,-0.0026377532527934212,13768,92,30,0.8112570366277019,0.8084887694025333,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_49:Multi-platform,-0.027*,negative
threshold_type_unlock_fee_ge_0_49_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_49:local_maas_only,-0.04754809356314124,0.021144821222241632,0.024532389860359462,-0.08899118161827305,-0.006105005508009437,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_49:Local MaaS only,-0.048*,negative
threshold_type_unlock_fee_ge_0_49_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_49:multi_platform,-0.03062074274037356,0.009978083971766966,0.0021492051742009423,-0.05017742795975319,-0.01106405752099393,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_49:Multi-platform,-0.031**,negative
threshold_type_unlock_fee_ge_0_75_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:local_maas_only,-0.1324494527509048,0.03638724413998556,0.00027264141401802294,-0.20376714076194263,-0.06113176473986698,13768,92,30,0.8156458379636552,0.8129143632054874,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_75:Local MaaS only,-0.132***,negative
threshold_type_unlock_fee_ge_0_75_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:local_maas_only,-0.05297403716931165,0.015594444723956746,0.0006813362190784299,-0.08353858718716753,-0.022409487151455763,13768,92,30,0.9027368044738749,0.9009159084794907,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_75:Local MaaS only,-0.053***,negative
threshold_type_unlock_fee_ge_0_75_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:multi_platform,-0.0949210098103355,0.01460059308664038,7.969509006998399e-11,-0.12353764641307513,-0.06630437320759586,13768,92,30,0.9027368044738749,0.9009159084794907,no_weak_exposure,threshold_type,True,unlock_fee_ge_0_75:Multi-platform,-0.095***,negative
